tweet_id,source,text,created_at,entities,keywords,inserted_at,slogan
2013987368122949783,BBCBreaking,"Prince Harry becomes emotional in court as he says press made Meghan's life ""an absolute misery"" https://t.co/wIetey5lV3",,"{'People': ['Prince Harry', 'Meghan'], 'Countries': [], 'Orgs': [], 'Slogan': ''}","['Royalty', 'Press']",2026-01-21 14:51:17.443125,Media Misery
2013987631600673112,AJEnglish,"US President Donald Trump has told the Davos audience that he had threatened French President Emmanuel Macron with sweeping tariffs over drug prices, recounting the exchange in blunt terms.

🟠 LIVE updates: https://t.co/1JUdILKHEg https://t.co/2Q29a238Xt",,"{'People': ['Donald Trump', 'Emmanuel Macron'], 'Countries': ['US', 'France'], 'Orgs': ['Davos']}","['Politics', 'Economy', 'Trade', 'Tariffs', 'Healthcare']",2026-01-21 14:51:33.290966,Tariff Threat
2013984764768714855,AJEnglish,"""We want a piece of ice for world protection and they won’t give it.""

President Donald Trump has said the US “will remember” if his administration’s attempt to take control of Greenland fails.

🟠 LIVE updates: https://t.co/vCQqJuJPRC https://t.co/TEHdj8sWNg",,"{'people': ['Donald Trump'], 'countries': ['Greenland', 'US'], 'orgs': [], 'slogan': []}","['Politics', 'World Protection']",2026-01-21 14:51:36.117174,Global Shield
2013990087999062089,Reuters,'Snow White' and 'War of the Worlds' lead Razzie nominations https://t.co/cW6oWLUr19 https://t.co/cW6oWLUr19,,"{'People': [], 'Countries': [], 'Orgs': [], 'Slogan': []}","['Films', 'Awards', 'Entertainment']",2026-01-21 15:03:41.476773,Nomination Lead
2013989211532095916,BBCWorld,Loved ones of victims reeling after high-speed rail crash in southern Spain https://t.co/O8I47ZxRa2,,"{'People': [], 'Countries': ['Spain'], 'Orgs': [], 'Slogan': []}","['Accident', 'Transportation']",2026-01-21 15:04:06.764123,Rail Tragedy
2013993787509407984,Reuters,Brook says lucky to be England captain despite nightclub brawl in NZ https://t.co/dYkU3xRJJy https://t.co/dYkU3xRJJy,,"{'People': ['Brook'], 'Countries': ['England', 'New Zealand'], 'Orgs': [], 'Slogan': []}","['Sports', 'Captaincy', 'Nightclub Brawl']",2026-01-21 15:16:26.132561,Lucky Captain
2013992525158035537,Reuters,Turkey's Sonmez soaks up the support in dream Melbourne run https://t.co/p8K0xKbUig https://t.co/p8K0xKbUig,,"{'People': ['Sonmez'], 'Countries': ['Turkey'], 'Orgs': [], 'Slogan': []}","['Sports', 'Tennis', 'Melbourne']",2026-01-21 15:16:29.685253,Melbourne Dream
2013992277795119612,Reuters,Davos panel on the Middle East https://t.co/4aBaZVUEak,,"{'People': [], 'Countries': ['Middle East'], 'Orgs': ['Davos'], 'Slogan': []}","['Politics', 'International Relations']",2026-01-21 15:16:32.279270,Middle East
2013993498844790797,cnnbrk,"Supreme Court weighs whether President Trump can fire Fed Governor Lisa Cook, a move that could spell the end of the US central bank's independence. Follow live updates. https://t.co/I90cqRBhVC https://t.co/rKIkSRfXzL",,"{'people': ['Trump', 'Lisa Cook'], 'countries': ['US'], 'orgs': ['Supreme Court', 'Fed'], 'slogan': []}","['Politics', 'Federal Reserve', 'Judiciary']",2026-01-21 15:16:36.214377,Court Decision
2013992710080798797,AJEnglish,European police have smashed a major network manufacturing synthetic drugs in illegal labs across several countries. https://t.co/43G3udJaXH,,"{'People': [], 'Countries': ['European countries'], 'Orgs': ['European police'], 'Slogan': []}","['Crime', 'Drugs', 'Law Enforcement']",2026-01-21 15:17:03.327805,Drug Bust
2013996290632253859,Reuters,Emirates renews New Zealand backing for America's Cup defence https://t.co/FITvlhwnkb https://t.co/FITvlhwnkb,,"{'People': [], 'Countries': ['Emirates', 'New Zealand', 'America'], 'Orgs': [], 'Slogan': []}","['Sports', 'Sailing', ""America's Cup""]",2026-01-21 15:29:11.757050,Cup Defence
2013996670841692532,AJEnglish,"President Trump said the US needs “ownership” of Greenland to defend it from adversaries like China and Russia, but in his address at the World Economic Forum said he “won’t use force” to acquire the autonomous Danish territory. https://t.co/x0si136Bwl",,"{'People': ['President Trump'], 'Countries': ['US', 'Greenland', 'China', 'Russia', 'Denmark'], 'Orgs': ['World Economic Forum']}","['Politics', 'Geopolitics', 'International Relations']",2026-01-21 15:29:43.554264,Defend Greenland
2014000069968548338,Reuters,NBA roundup: Raptors blow out Jimmy Butler-less Warriors https://t.co/WUHR6OoqcX https://t.co/WUHR6OoqcX,,"{'People': ['Jimmy Butler'], 'Orgs': ['NBA'], 'Countries': [], 'Slogan': []}","['Sports', 'Basketball']",2026-01-21 15:41:51.610392,Raptors Dominate
2014672292282859857,BBCWorld,US braces for 'extremely dangerous' winter storm https://t.co/kTZpklaGdZ,,"{'People': [], 'Countries': ['US'], 'Orgs': [], 'Slogan': []}","['Weather', 'Storm', 'Danger']",2026-01-23 12:23:40.410023,Winter Warning
2013998520479482002,Reuters,"BREAKING: The European Parliament suspended work on a trade deal between the 27-member bloc and the US following Trump's repeated requests to take control over Greenland, a semi-autonomous Danish territory https://t.co/BM2ehMpVY1 https://t.co/stAMsXaEY6",,"{'People': ['Trump'], 'Countries': ['Greenland', 'Denmark', 'US'], 'Orgs': ['European Parliament'], 'Slogan': None}","['Politics', 'Trade Deal', 'Suspension']",2026-01-21 15:41:57.403273,Control Greenland
2013999394148765892,BBCWorld,Israel postpones demolition of Palestinian children's football pitch https://t.co/sPL85TGJG6,,"{'People': [], 'Countries': ['Israel', 'Palestine'], 'Orgs': [], 'Slogan': []}","['Sports', 'Politics', 'Human Rights']",2026-01-21 15:42:18.892335,Play Safe
2014003124105576702,Reuters,What are the geopolitical risks to keep out for this year? The big one might surprise you. Listen to today's Reuters Econ World podcast https://t.co/xICg450odq https://t.co/DmvDaaCvE4,,[],"['Geopolitics', 'Economics', 'Podcast']",2026-01-21 15:54:38.152464,Geopolitical Risks
2014002621594345671,Reuters,"US aluminium buyers are paying a 68% premium for the metal thanks to US tariff hikes and global supply constraints. Consumers are in for a shock unless imports pick up soon, writes ROI's @AndyHomeMetals  https://t.co/A0kDsFKTfy https://t.co/YWecV1Zfm9",,"{'people': ['AndyHomeMetals'], 'countries': ['US'], 'orgs': ['ROI'], 'slogan': None}","['Economics', 'Tariffs', 'Aluminium', 'Imports']",2026-01-21 15:54:41.123837,Metal Premium
2014002590405517418,Reuters,"Kings hang on to edge Rangers, halt 4-game winless streak https://t.co/kEHJoHf1Kd https://t.co/kEHJoHf1Kd",,"{'People': [], 'Countries': [], 'Orgs': ['Kings', 'Rangers'], 'Slogan': []}","['Sports', 'Hockey']",2026-01-21 15:54:42.779227,Winning Streak
2014003385339363803,cnnbrk,"EU freezes work on US trade deal ""indefinitely"" after Trump's Greenland and tariff threats. https://t.co/8wwBKVCbH6",,"{'People': ['Trump'], 'Countries': ['EU', 'US', 'Greenland'], 'Orgs': [], 'Slogan': []}","['Politics', 'Trade', 'Tariffs']",2026-01-21 15:54:46.999895,Trade Freeze
2014001431838122276,cnnbrk,"President Donald Trump addressed the World Economic Forum in Davos, Switzerland, where he doubled-down on his demand for control of Greenland but said he would not use force to acquire the self-governing Danish island.

Follow live updates: https://t.co/O7NWseoFA6 https://t.co/egY7EbU7Dh",,"{'People': ['Donald Trump'], 'Countries': ['Switzerland', 'Greenland', 'Denmark'], 'Orgs': ['World Economic Forum'], 'Slogan': ''}","['Politics', 'Economy', 'International Relations']",2026-01-21 15:54:49.418328,Acquire Greenland
2014002607803551815,AJEnglish,"How world leaders, rattled by US President Donald Trump’s latest gambit in Greenland, look to present a united front at the World Economic Forum in Davos.

Read here https://t.co/ihepQUbwgE https://t.co/Kbi9t50MKv",,"{'people': ['Donald Trump'], 'countries': ['Greenland'], 'orgs': ['World Economic Forum', 'Davos'], 'slogan': []}","['Politics', 'Economy']",2026-01-21 15:55:11.378235,United Front
2014006378373726458,Reuters,"Live: Supreme Court hears Lisa Cook case, testing Trump’s power over Fed https://t.co/7WSKVkhJef https://t.co/7WSKVkhJef",,"{'people': ['Lisa Cook', 'Trump'], 'countries': [], 'orgs': ['Supreme Court'], 'slogan': ''}","['Politics', 'Judiciary', 'Federal Reserve']",2026-01-21 16:07:20.404966,Court Challenge
2014005145726493176,Reuters,"JD Sports' sales fall in Christmas quarter on weak UK, Europe trading https://t.co/XHcOdHTpQs https://t.co/XHcOdHTpQs",,"{'People': [], 'Countries': ['UK', 'Europe'], 'Orgs': ['JD Sports'], 'Slogan': []}","['Business', 'Retail', 'Economy']",2026-01-21 16:07:22.977024,Weak Sales
2014005110309839252,Reuters,"As birth rates fall, one couple's story shows how money, lifestyle and priorities are reshaping family decisions https://t.co/96poz79Py2",,[],"['Birth Rates', 'Family Decisions', 'Lifestyle']",2026-01-21 16:07:24.176972,Family Focus
2014005458487443655,BBCBreaking,Woman found guilty of keeping another woman as a slave for more than 20 years https://t.co/eyhphRtXIa,,"{'People': ['Woman'], 'Countries': [], 'Orgs': [], 'Slogan': []}","['Crime', 'Human Rights', 'Slavery']",2026-01-21 16:07:37.689553,Justice Served
2014010096867774750,Reuters,"EU lawmakers voted to challenge the European Union's contentious free trade agreement with South America in the bloc's top court, a move that could delay the deal by two years and potentially derail it https://t.co/etvmb2nFlk https://t.co/1jmIFAhm9D",,"{'People': [], 'Countries': ['European Union', 'South America'], 'Orgs': ['EU'], 'Slogan': []}","['Politics', 'Trade', 'Law', 'Economy']",2026-01-21 16:20:04.569650,Trade Challenge
2014008911871827995,Reuters,"Penaud out of France squad in sweeping changes for Six Nations, Dupont back https://t.co/PkEtYLeHBB https://t.co/PkEtYLeHBB",,"{'People': ['Penaud', 'Dupont'], 'Countries': ['France'], 'Orgs': ['Six Nations']}","['Sports', 'Rugby']",2026-01-21 16:20:06.561047,Squad Changes
2014007651458245017,Reuters,"Senegal to get bonuses, land for Africa Cup of Nations win https://t.co/zlrpPHO7Zg https://t.co/zlrpPHO7Zg",,"{'People': [], 'Countries': ['Senegal'], 'Orgs': [], 'Slogan': []}","['Sports', 'Africa Cup of Nations']",2026-01-21 16:20:08.461715,Victory Bonuses
2014008635513344469,AJEnglish,"US Treasury chief Scott Bessent has told AP news he isn't concerned by the losses on Wall Street that have followed Trump’s threats to slap tariffs on European allies over the dispute on Greenland.

🟠 LIVE updates: https://t.co/aHGqEJKgV5 https://t.co/xX4W3uRFVf",,"{'People': ['Scott Bessent', 'Trump'], 'Countries': ['US', 'European allies', 'Greenland'], 'Orgs': ['AP news'], 'Slogan': []}","['Politics', 'Finance', 'Tariffs', 'Trade']",2026-01-21 16:20:44.493082,Trade Tensions
2014011406354440557,Reuters,"Hopeful yet wary, Venezuelans across Latin America mull going home https://t.co/NkKZ5DGsjK https://t.co/NkKZ5DGsjK",,"{'people': [], 'countries': ['Venezuela', 'Latin America'], 'orgs': [], 'slogan': []}",['Politics'],2026-01-21 16:32:53.380649,Return Home
2014012690419572877,AJEnglish,"Armed attackers abducted more than 170 people from three churches in northern Nigeria, leaving families fearing for the fate of their relatives.

Al Jazeera’s Ahmed Idris spoke to some of those who managed to escape. https://t.co/Hd0gkc0kCr",,"{'People': ['Ahmed Idris'], 'Countries': ['Nigeria'], 'Orgs': ['Al Jazeera']}","['Crime', 'Abduction', 'Security', 'Human Rights']",2026-01-21 16:33:24.193378,Fearful Families
2014016465486184855,Reuters,"Organisers rush to complete Milano-Cortina sliding centre, hockey venue https://t.co/KJKf8lCH41 https://t.co/KJKf8lCH41",,['Milano-Cortina'],"['Sports', 'Event Organization']",2026-01-21 16:45:32.540163,Finish Strong
2014015228619481484,Reuters,Syria says seven soldiers killed in a drone attack by Kurdish forces https://t.co/icTRobSAyw https://t.co/icTRobSAyw,,"{'People': [], 'Countries': ['Syria'], 'Orgs': ['Kurdish forces'], 'Slogan': ''}","['War', 'Military', 'Drone Attack']",2026-01-21 16:45:35.220229,Drone Attack
2014013913201860954,Reuters,Israel issues evacuation warning to residents of three Lebanese villages ahead of strikes https://t.co/kNATU9T688 https://t.co/kNATU9T688,,"{'People': [], 'Countries': ['Israel', 'Lebanon'], 'Orgs': [], 'Slogan': []}","['Politics', 'War']",2026-01-21 16:45:37.097912,Evacuation Warning
2014018441452138547,Reuters,Markets aren’t ignoring geopolitics — they might just be getting better at filtering the noise. On today's Reuters Econ World: geopolitical risk https://t.co/jqAZ4pIZZE https://t.co/FmroXqAAav,,"{'People': [], 'Countries': [], 'Orgs': ['Reuters'], 'Slogan': []}","['Geopolitics', 'Markets', 'Econ']",2026-01-21 16:58:18.253867,Market Filtering
2014016851445956961,AJEnglish,"At least 11 Palestinians, including two children and three journalists, have been killed in Israeli attacks on Gaza since dawn, with six others injured, according to Gaza’s Ministry of Health.

Read more https://t.co/qj7aUtIhQ5 https://t.co/LPirgrqNuM",,"{'People': ['Palestinians', 'children', 'journalists'], 'Countries': ['Israel', 'Gaza'], 'Orgs': ['Gaza’s Ministry of Health']}","['War', 'Conflict', 'Human Rights']",2026-01-21 16:58:54.185413,Gaza Attacks
2014022755750941002,Reuters,Mexico sends 37 more cartel suspects to US amid rising tensions https://t.co/uXbknu89qJ https://t.co/uXbknu89qJ,,"{'People': [], 'Countries': ['Mexico', 'US'], 'Orgs': [], 'Slogan': []}","['Crime', 'Cartel', 'Tensions']",2026-01-21 17:11:02.392529,Rising Tensions
2014021466249941046,Reuters,"Venezuela private sector says fresh flow of dollars could stabilize exchange market, prices https://t.co/FuEq3AoFbE https://t.co/FuEq3AoFbE",,"{'People': [], 'Countries': ['Venezuela'], 'Orgs': [], 'Slogan': []}","['Economy', 'Exchange', 'Dollars', 'Market', 'Prices']",2026-01-21 17:11:04.816899,Dollar Stability
2014021311740178448,Reuters,Conservative and liberal SCOTUS justices signaled skepticism toward President Donald Trump's bid to fire Federal Reserve Governor Lisa Cook in a case with the central bank's independence at stake https://t.co/J3ZnPMAQT3,,"{'People': ['Donald Trump', 'Lisa Cook'], 'Orgs': ['SCOTUS', 'Federal Reserve'], 'Countries': [], 'Slogan': []}","['Politics', 'Economics', 'Judiciary']",2026-01-21 17:11:07.854894,Fed Independence
2014022828886986886,AJEnglish,"BREAKING: Trump says military force 'not on the table' for Greenland  

🔴 LIVE updates: https://t.co/oO1kqjjg1b https://t.co/QscxpMwuyU",,"{'People': ['Trump'], 'Countries': ['Greenland']}","['Politics', 'Military', 'Foreign Policy']",2026-01-21 17:11:36.475725,Military Options
2014024583071015259,Reuters,Spain's transport minister speaks on train crashes in Madrid https://t.co/ZaTn1F2DGY,,"{'People': [""Spain's transport minister""], 'Countries': ['Spain'], 'Orgs': [], 'Slogan': []}","['Transport', 'Train Crashes', 'Madrid']",2026-01-21 17:23:45.859764,Train Safety
2014024017619939526,Reuters,"US troops could disobey questionable orders, Catholic archbishop says https://t.co/A9JeuCOwev https://t.co/A9JeuCOwev",,"{'People': ['Catholic archbishop'], 'Countries': ['US'], 'Orgs': [], 'Slogan': []}","['Military', 'Authority', 'Religion']",2026-01-21 17:23:48.352721,Questionable Orders
2014023937370275885,AJEnglish,"Hamas has agreed to “give up their weapons” and the world will know “certainly over the next three weeks” if the group will follow through, Donald Trump told the World Economic Forum.

Hamas will otherwise be “blown away very quickly,” the US president added. https://t.co/tLvs8R0uOO",,"{'people': ['Donald Trump'], 'countries': ['US'], 'orgs': ['Hamas', 'World Economic Forum'], 'slogan': ''}","['Politics', 'Conflict']",2026-01-21 17:24:18.367667,Weapons Agreement
2014023144395182453,AJEnglish,"BREAKING: US President Donald Trump has reiterated that using military force to take Greenland “will not be necessary.”

🟠 LIVE updates: https://t.co/1DrffrxNWS https://t.co/TruRG6aVB9",,"{'people': ['Donald Trump'], 'countries': ['Greenland', 'US'], 'orgs': [], 'slogan': ''}","['Politics', 'Military', 'International Relations']",2026-01-21 17:24:20.397680,Military Not Needed
2014029018903834628,Reuters,"Mexico's economy up 2.3% y/y in December, preliminary estimate shows https://t.co/IAIz8vljeZ https://t.co/IAIz8vljeZ",,{'Countries': ['Mexico']},"['Economy', 'Finance']",2026-01-21 17:36:24.983856,Economic Growth
2014027890468294910,Reuters,EU lawmakers refer EU-Mercosur trade agreement to top EU court https://t.co/wo88fuS5Gv https://t.co/wo88fuS5Gv,,"{'People': [], 'Countries': ['EU', 'Mercosur'], 'Orgs': ['EU court'], 'Slogan': []}","['Politics', 'Trade', 'Law']",2026-01-21 17:36:27.129471,Trade Agreement
2014026495732195532,Reuters,New Zealand to defend America's Cup in Naples in July 2027 https://t.co/I0zPiV9mdn https://t.co/I0zPiV9mdn,,"{'Countries': ['New Zealand', 'America'], 'Orgs': [""America's Cup""], 'Cities': ['Naples']}","['Sports', 'Sailing', 'Competition']",2026-01-21 17:36:29.185321,Cup Defense
